Network,Acc.(%),Time(ms),Gain,Thrshld.T,Exit(%)
B-branchy_dgnet_mutiT(100),67.79000032089651,0.5938821077346801,1.1679512578895985,"{0.5, 0.0001, 0.5}","{60.94, 2.46, 27.36, 9.24}"
B-branchy_dgnet_mutiT(100),67.84000030234456,0.5832578659057617,1.189225890146703,"{0.5, 0.0001, 0.75}","{60.94, 2.46, 32.21, 4.39}"
B-branchy_dgnet_mutiT(100),67.8600002104044,0.5510748624801636,1.2586771816176126,"{0.5, 0.0001, 1.0}","{60.94, 2.46, 34.7, 1.9}"
B-branchy_dgnet_mutiT(100),68.10000021845102,0.4427350044250489,1.5666828866798364,"{0.5, 0.0001, 5.0}","{60.94, 2.46, 36.6, 0.0}"
B-branchy_dgnet_mutiT(100),68.10000021845102,0.44695763587951665,1.5518816529489199,"{0.5, 0.0001, 10.0}","{60.94, 2.46, 36.6, 0.0}"
B-branchy_dgnet_mutiT(100),68.01000023875386,0.5916131734848022,1.1724305438994151,"{0.5, 0.001, 0.0001}","{60.94, 5.13, 0.78, 33.15}"
B-branchy_dgnet_mutiT(100),67.92000024735928,0.5864284992218017,1.1827961220972303,"{0.5, 0.001, 0.001}","{60.94, 5.13, 3.24, 30.69}"
B-branchy_dgnet_mutiT(100),67.83000033058227,0.5997756242752075,1.1564747327053346,"{0.5, 0.001, 0.005}","{60.94, 5.13, 6.65, 27.28}"
B-branchy_dgnet_mutiT(100),67.80000031344593,0.6568205833435059,1.056034741231749,"{0.5, 0.001, 0.01}","{60.94, 5.13, 8.53, 25.4}"
B-branchy_dgnet_mutiT(100),67.7700003465265,0.5896200895309448,1.176393693299425,"{0.5, 0.001, 0.05}","{60.94, 5.13, 13.54, 20.39}"
B-branchy_dgnet_mutiT(100),67.72000034622849,0.5913198709487915,1.1730120850731802,"{0.5, 0.001, 0.1}","{60.94, 5.13, 16.24, 17.69}"
B-branchy_dgnet_mutiT(100),67.73000038057566,0.5932487487792969,1.1691981756288397,"{0.5, 0.001, 0.5}","{60.94, 5.13, 24.87, 9.06}"
B-branchy_dgnet_mutiT(100),67.8200003324449,0.5762316703796387,1.2037265398999408,"{0.5, 0.001, 0.75}","{60.94, 5.13, 29.59, 4.34}"
B-branchy_dgnet_mutiT(100),67.90000029310585,0.5489806413650512,1.2634787140073511,"{0.5, 0.001, 1.0}","{60.94, 5.13, 32.11, 1.82}"
B-branchy_dgnet_mutiT(100),68.0200002387166,0.441020131111145,1.5727748142001248,"{0.5, 0.001, 5.0}","{60.94, 5.13, 33.93, 0.0}"
B-branchy_dgnet_mutiT(100),68.0200002387166,0.4394189357757568,1.578505836445826,"{0.5, 0.001, 10.0}","{60.94, 5.13, 33.93, 0.0}"
B-branchy_dgnet_mutiT(100),67.8500002397597,0.5874815464019776,1.1806759872117591,"{0.5, 0.005, 0.0001}","{60.94, 8.34, 0.42, 30.3}"
B-branchy_dgnet_mutiT(100),67.7600002899766,0.5879041194915771,1.1798273421977328,"{0.5, 0.005, 0.001}","{60.94, 8.34, 1.94, 28.78}"
B-branchy_dgnet_mutiT(100),67.78000034861267,0.5898788213729859,1.1758777051062492,"{0.5, 0.005, 0.005}","{60.94, 8.34, 4.59, 26.13}"
B-branchy_dgnet_mutiT(100),67.69000033557415,0.5865803956985474,1.1824898340504895,"{0.5, 0.005, 0.01}","{60.94, 8.34, 6.19, 24.53}"
B-branchy_dgnet_mutiT(100),67.69000035166741,0.5871216058731079,1.1813998119441649,"{0.5, 0.005, 0.05}","{60.94, 8.34, 10.84, 19.88}"
B-branchy_dgnet_mutiT(100),67.61000035867096,0.5918914556503296,1.1718793169682402,"{0.5, 0.005, 0.1}","{60.94, 8.34, 13.4, 17.32}"
B-branchy_dgnet_mutiT(100),67.73000038228929,0.5958394050598145,1.1641146068498354,"{0.5, 0.005, 0.5}","{60.94, 8.34, 21.72, 9.0}"
B-branchy_dgnet_mutiT(100),67.68000031530858,0.5796929359436035,1.1965392568356679,"{0.5, 0.005, 0.75}","{60.94, 8.34, 26.59, 4.13}"
B-branchy_dgnet_mutiT(100),67.86000031799078,0.5459673881530761,1.2704519900232025,"{0.5, 0.005, 1.0}","{60.94, 8.34, 28.9, 1.82}"
B-branchy_dgnet_mutiT(100),67.88000023528934,0.43897991180419926,1.5800845007145279,"{0.5, 0.005, 5.0}","{60.94, 8.34, 30.72, 0.0}"
B-branchy_dgnet_mutiT(100),67.88000023528934,0.441058874130249,1.5726366602069803,"{0.5, 0.005, 10.0}","{60.94, 8.34, 30.72, 0.0}"
B-branchy_dgnet_mutiT(100),67.91000035822391,0.587415862083435,1.180808009349133,"{0.5, 0.01, 0.0001}","{60.94, 10.03, 0.24, 28.79}"
B-branchy_dgnet_mutiT(100),67.88000034555792,0.6653886556625366,1.0424363999356037,"{0.5, 0.01, 0.001}","{60.94, 10.03, 1.47, 27.56}"
B-branchy_dgnet_mutiT(100),67.78000039823353,0.5873469352722167,1.1809465804829173,"{0.5, 0.01, 0.005}","{60.94, 10.03, 3.63, 25.4}"
B-branchy_dgnet_mutiT(100),67.73000036157669,0.5870725393295289,1.1814985513698297,"{0.5, 0.01, 0.01}","{60.94, 10.03, 5.14, 23.89}"
B-branchy_dgnet_mutiT(100),67.77000038780272,0.5927387475967407,1.1702041710266955,"{0.5, 0.01, 0.05}","{60.94, 10.03, 9.41, 19.62}"
B-branchy_dgnet_mutiT(100),67.72000039689243,0.5921451807022095,1.1713771848050736,"{0.5, 0.01, 0.1}","{60.94, 10.03, 12.01, 17.02}"
B-branchy_dgnet_mutiT(100),67.72000041827559,0.5891188859939575,1.1773945314901348,"{0.5, 0.01, 0.5}","{60.94, 10.03, 20.01, 9.02}"
B-branchy_dgnet_mutiT(100),67.6600003656745,0.5886516571044922,1.1783290616707116,"{0.5, 0.01, 0.75}","{60.94, 10.03, 24.93, 4.1}"
B-branchy_dgnet_mutiT(100),67.79000033549964,0.5486080646514893,1.2643367815007982,"{0.5, 0.01, 1.0}","{60.94, 10.03, 27.3, 1.73}"
B-branchy_dgnet_mutiT(100),67.86000033296644,0.4458268880844116,1.555817680147449,"{0.5, 0.01, 5.0}","{60.94, 10.03, 29.03, 0.0}"
B-branchy_dgnet_mutiT(100),67.86000033296644,0.44388883113861083,1.562610514411098,"{0.5, 0.01, 10.0}","{60.94, 10.03, 29.03, 0.0}"
B-branchy_dgnet_mutiT(100),67.76000039089472,0.5893486738204956,1.176935463806797,"{0.5, 0.05, 0.0001}","{60.94, 14.81, 0.16, 24.09}"
B-branchy_dgnet_mutiT(100),67.84000038951635,0.5901782035827637,1.1752812126169534,"{0.5, 0.05, 0.001}","{60.94, 14.81, 0.76, 23.49}"
B-branchy_dgnet_mutiT(100),67.71000036567449,0.5903935670852661,1.174852494059561,"{0.5, 0.05, 0.005}","{60.94, 14.81, 2.27, 21.98}"
B-branchy_dgnet_mutiT(100),67.70000037901104,0.5868218421936036,1.1820033013324778,"{0.5, 0.05, 0.01}","{60.94, 14.81, 3.1, 21.15}"
B-branchy_dgnet_mutiT(100),67.63000037267804,0.5858275175094605,1.1840095148067953,"{0.5, 0.05, 0.05}","{60.94, 14.81, 6.66, 17.59}"
B-branchy_dgnet_mutiT(100),67.66000038839877,0.5872214555740356,1.1811989296079033,"{0.5, 0.05, 0.1}","{60.94, 14.81, 8.51, 15.74}"
B-branchy_dgnet_mutiT(100),67.6200004120171,0.5880629539489746,1.1795086735340086,"{0.5, 0.05, 0.5}","{60.94, 14.81, 15.69, 8.56}"
B-branchy_dgnet_mutiT(100),67.64000040888787,0.5789978742599488,1.1979756500028762,"{0.5, 0.05, 0.75}","{60.94, 14.81, 20.09, 4.16}"
B-branchy_dgnet_mutiT(100),67.70000039383768,0.544587230682373,1.2736717199515062,"{0.5, 0.05, 1.0}","{60.94, 14.81, 22.65, 1.6}"
B-branchy_dgnet_mutiT(100),67.85000036805869,0.4854974508285523,1.428690003589311,"{0.5, 0.05, 5.0}","{60.94, 14.81, 24.25, 0.0}"
B-branchy_dgnet_mutiT(100),67.85000036805869,0.4845670461654663,1.4314331943447756,"{0.5, 0.05, 10.0}","{60.94, 14.81, 24.25, 0.0}"
B-branchy_dgnet_mutiT(100),67.77000038675965,0.5929836511611938,1.1697208741060114,"{0.5, 0.1, 0.0001}","{60.94, 17.83, 0.15, 21.08}"
B-branchy_dgnet_mutiT(100),67.76000037960708,0.5906599044799805,1.1743227354792543,"{0.5, 0.1, 0.001}","{60.94, 17.83, 0.6, 20.63}"
B-branchy_dgnet_mutiT(100),67.70000039294362,0.5895894527435303,1.176454822146506,"{0.5, 0.1, 0.005}","{60.94, 17.83, 1.56, 19.67}"
B-branchy_dgnet_mutiT(100),67.69000039234757,0.5882888317108154,1.1790557926277454,"{0.5, 0.1, 0.01}","{60.94, 17.83, 2.34, 18.89}"
B-branchy_dgnet_mutiT(100),67.67000037834048,0.5918010234832763,1.1720583899707413,"{0.5, 0.1, 0.05}","{60.94, 17.83, 5.16, 16.07}"
B-branchy_dgnet_mutiT(100),67.6300003746152,0.5842067956924439,1.1872942250606842,"{0.5, 0.1, 0.1}","{60.94, 17.83, 6.83, 14.4}"
B-branchy_dgnet_mutiT(100),67.6800003810227,0.5893157958984375,1.1770011250239505,"{0.5, 0.1, 0.5}","{60.94, 17.83, 13.25, 7.98}"
B-branchy_dgnet_mutiT(100),67.61000040560961,0.5800780057907104,1.1957449650609622,"{0.5, 0.1, 0.75}","{60.94, 17.83, 17.09, 4.14}"
B-branchy_dgnet_mutiT(100),67.72000038549304,0.5438183307647706,1.275472553106847,"{0.5, 0.1, 1.0}","{60.94, 17.83, 19.59, 1.64}"
B-branchy_dgnet_mutiT(100),67.75000038221478,0.4450124025344849,1.5586652210509917,"{0.5, 0.1, 5.0}","{60.94, 17.83, 21.23, 0.0}"
B-branchy_dgnet_mutiT(100),67.75000038221478,0.4415404796600342,1.570921323682271,"{0.5, 0.1, 10.0}","{60.94, 17.83, 21.23, 0.0}"
B-branchy_dgnet_mutiT(100),67.72000036172568,0.5855435609817505,1.1845836945143415,"{0.5, 0.5, 0.0001}","{60.94, 27.34, 0.04, 11.68}"
B-branchy_dgnet_mutiT(100),67.68000035829841,0.5861859798431396,1.183285473583753,"{0.5, 0.5, 0.001}","{60.94, 27.34, 0.23, 11.49}"
B-branchy_dgnet_mutiT(100),67.71000035874546,0.5873050212860107,1.1810308606727513,"{0.5, 0.5, 0.005}","{60.94, 27.34, 0.53, 11.19}"
B-branchy_dgnet_mutiT(100),67.70000035144389,0.5883429288864136,1.1789473803648929,"{0.5, 0.5, 0.01}","{60.94, 27.34, 0.77, 10.95}"
B-branchy_dgnet_mutiT(100),67.75000037319958,0.5841137170791626,1.1874834205833955,"{0.5, 0.5, 0.05}","{60.94, 27.34, 2.13, 9.59}"
B-branchy_dgnet_mutiT(100),67.66000037655235,0.5826626300811768,1.1904407781741717,"{0.5, 0.5, 0.1}","{60.94, 27.34, 3.06, 8.66}"
B-branchy_dgnet_mutiT(100),67.59000036925077,0.581809687614441,1.1921859837206832,"{0.5, 0.5, 0.5}","{60.94, 27.34, 6.84, 4.88}"
B-branchy_dgnet_mutiT(100),67.58000037290157,0.5629943370819092,1.2320290082525844,"{0.5, 0.5, 0.75}","{60.94, 27.34, 9.15, 2.57}"
B-branchy_dgnet_mutiT(100),67.69000037349761,0.5912323713302613,1.1731856853612435,"{0.5, 0.5, 1.0}","{60.94, 27.34, 10.5, 1.22}"
B-branchy_dgnet_mutiT(100),67.75000037044286,0.4430767059326172,1.5654746581787844,"{0.5, 0.5, 5.0}","{60.94, 27.34, 11.72, 0.0}"
B-branchy_dgnet_mutiT(100),67.75000037044286,0.448515796661377,1.5464903575971995,"{0.5, 0.5, 10.0}","{60.94, 27.34, 11.72, 0.0}"
B-branchy_dgnet_mutiT(100),67.5000002592802,0.5789340734481812,1.1981076716309915,"{0.5, 0.75, 0.0001}","{60.94, 33.34, 0.0, 5.72}"
B-branchy_dgnet_mutiT(100),67.4700002591312,0.5792528390884399,1.1974483471818487,"{0.5, 0.75, 0.001}","{60.94, 33.34, 0.04, 5.68}"
B-branchy_dgnet_mutiT(100),67.49000025868416,0.5774067401885986,1.2012768582165954,"{0.5, 0.75, 0.005}","{60.94, 33.34, 0.15, 5.57}"
B-branchy_dgnet_mutiT(100),67.46000025629996,0.5814071893692017,1.1930113136705367,"{0.5, 0.75, 0.01}","{60.94, 33.34, 0.25, 5.47}"
B-branchy_dgnet_mutiT(100),67.46000025257469,0.5809228181838989,1.1940060418616045,"{0.5, 0.75, 0.05}","{60.94, 33.34, 0.86, 4.86}"
B-branchy_dgnet_mutiT(100),67.4900002528727,0.5783427476882934,1.199332675198835,"{0.5, 0.75, 0.1}","{60.94, 33.34, 1.3, 4.42}"
B-branchy_dgnet_mutiT(100),67.48000024855136,0.5595000982284546,1.2397233833614543,"{0.5, 0.75, 0.5}","{60.94, 33.34, 2.85, 2.87}"
B-branchy_dgnet_mutiT(100),67.5200002539158,0.5428282260894776,1.2777989821268274,"{0.5, 0.75, 0.75}","{60.94, 33.34, 3.9, 1.82}"
B-branchy_dgnet_mutiT(100),67.61000025346875,0.5051567316055299,1.3730894024955576,"{0.5, 0.75, 1.0}","{60.94, 33.34, 4.84, 0.88}"
B-branchy_dgnet_mutiT(100),67.7000002554059,0.4368770360946655,1.5876901220702895,"{0.5, 0.75, 5.0}","{60.94, 33.34, 5.72, 0.0}"
B-branchy_dgnet_mutiT(100),67.7000002554059,0.4436316967010498,1.5635162228596557,"{0.5, 0.75, 10.0}","{60.94, 33.34, 5.72, 0.0}"
B-branchy_dgnet_mutiT(100),67.37000016927719,0.5391300678253174,1.2865640337306992,"{0.5, 1.0, 0.0001}","{60.94, 36.57, 0.0, 2.49}"
B-branchy_dgnet_mutiT(100),67.38000016927718,0.5457056760787964,1.2710612793162348,"{0.5, 1.0, 0.001}","{60.94, 36.57, 0.02, 2.47}"
B-branchy_dgnet_mutiT(100),67.39000016987325,0.5352981090545654,1.2957739678772922,"{0.5, 1.0, 0.005}","{60.94, 36.57, 0.07, 2.42}"
B-branchy_dgnet_mutiT(100),67.39000016957522,0.5345799207687378,1.2975147921182617,"{0.5, 1.0, 0.01}","{60.94, 36.57, 0.13, 2.36}"
B-branchy_dgnet_mutiT(100),67.39000016838312,0.5310737133026122,1.306081128462123,"{0.5, 1.0, 0.05}","{60.94, 36.57, 0.33, 2.16}"
B-branchy_dgnet_mutiT(100),67.41000016748904,0.5271026611328125,1.315920798571106,"{0.5, 1.0, 0.1}","{60.94, 36.57, 0.46, 2.03}"
B-branchy_dgnet_mutiT(100),67.37000016450881,0.5102209091186524,1.3594608577782579,"{0.5, 1.0, 0.5}","{60.94, 36.57, 1.14, 1.35}"
B-branchy_dgnet_mutiT(100),67.42000016421079,0.5753131151199341,1.2056484313281253,"{0.5, 1.0, 0.75}","{60.94, 36.57, 1.47, 1.02}"
B-branchy_dgnet_mutiT(100),67.40000016689301,0.46564316749572754,1.4896070707903386,"{0.5, 1.0, 1.0}","{60.94, 36.57, 1.85, 0.64}"
B-branchy_dgnet_mutiT(100),67.4500001694262,0.4152930021286011,1.6702071819453757,"{0.5, 1.0, 5.0}","{60.94, 36.57, 2.49, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001694262,0.41204750537872314,1.6833625873534106,"{0.5, 1.0, 10.0}","{60.94, 36.57, 2.49, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2999363899230957,2.312574859438339,"{0.5, 5.0, 0.0001}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3031718015670777,2.2878953490447858,"{0.5, 5.0, 0.001}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2979187726974487,2.3282364803216233,"{0.5, 5.0, 0.005}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3019148111343384,2.2974207597195817,"{0.5, 5.0, 0.01}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3028095245361328,2.2906325546707786,"{0.5, 5.0, 0.05}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.30048608779907227,2.3083443225187055,"{0.5, 5.0, 0.1}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2991410732269287,2.3187232274207323,"{0.5, 5.0, 0.5}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.29762883186340333,2.330504576536405,"{0.5, 5.0, 0.75}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2986599922180176,2.3224582228627026,"{0.5, 5.0, 1.0}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2995893478393555,2.315253729043726,"{0.5, 5.0, 5.0}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2993486166000366,2.3171156180541406,"{0.5, 5.0, 10.0}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.30035099983215335,2.3093825396102154,"{0.5, 10.0, 0.0001}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.29793245792388917,2.3281295351312195,"{0.5, 10.0, 0.001}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.29855058193206785,2.3233093376608225,"{0.5, 10.0, 0.005}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3004004001617432,2.3090027656200864,"{0.5, 10.0, 0.01}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.29923932552337645,2.317961897399946,"{0.5, 10.0, 0.05}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2972964525222779,2.3331100956035424,"{0.5, 10.0, 0.1}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.30079121589660646,2.3060026959207196,"{0.5, 10.0, 0.5}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3009773731231689,2.304576412403578,"{0.5, 10.0, 0.75}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3001723766326905,2.3107567809799123,"{0.5, 10.0, 1.0}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.3003681659698486,2.309250557652214,"{0.5, 10.0, 5.0}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),67.4500001913309,0.2987305164337158,2.3219099375833325,"{0.5, 10.0, 10.0}","{60.94, 39.06, 0.0, 0.0}"
B-branchy_dgnet_mutiT(100),66.25000033348799,0.5915404796600342,1.1725746227299287,"{0.75, 0.0001, 0.0001}","{76.27, 0.93, 0.89, 21.91}"
B-branchy_dgnet_mutiT(100),66.11000033706426,0.5937568902969361,1.16819756722312,"{0.75, 0.0001, 0.001}","{76.27, 0.93, 2.69, 20.11}"
B-branchy_dgnet_mutiT(100),66.12000036038458,0.5985285758972169,1.1588842750357828,"{0.75, 0.0001, 0.005}","{76.27, 0.93, 5.02, 17.78}"
B-branchy_dgnet_mutiT(100),66.11000038281082,0.588226056098938,1.1791816217168385,"{0.75, 0.0001, 0.01}","{76.27, 0.93, 6.25, 16.55}"
B-branchy_dgnet_mutiT(100),66.00000037536024,0.5915933847427368,1.1724697615888302,"{0.75, 0.0001, 0.05}","{76.27, 0.93, 9.62, 13.18}"
B-branchy_dgnet_mutiT(100),66.05000038281084,0.6761537790298462,1.0258396481375405,"{0.75, 0.0001, 0.1}","{76.27, 0.93, 11.48, 11.32}"
B-branchy_dgnet_mutiT(100),66.18000034816563,0.588516354560852,1.1785999647952443,"{0.75, 0.0001, 0.5}","{76.27, 0.93, 16.74, 6.06}"
B-branchy_dgnet_mutiT(100),66.18000037565828,0.5683368921279908,1.2204475274686897,"{0.75, 0.0001, 0.75}","{76.27, 0.93, 19.56, 3.24}"
B-branchy_dgnet_mutiT(100),66.1300003643334,0.5253428936004638,1.3203288047032475,"{0.75, 0.0001, 1.0}","{76.27, 0.93, 21.49, 1.31}"
B-branchy_dgnet_mutiT(100),66.23000036872924,0.4459459066390991,1.5554024477865471,"{0.75, 0.0001, 5.0}","{76.27, 0.93, 22.8, 0.0}"
B-branchy_dgnet_mutiT(100),66.23000036872924,0.44522435665130616,1.5579232007517594,"{0.75, 0.0001, 10.0}","{76.27, 0.93, 22.8, 0.0}"
B-branchy_dgnet_mutiT(100),66.21000034034252,0.5883383512496948,1.1789565533056103,"{0.75, 0.001, 0.0001}","{76.27, 2.34, 0.49, 20.9}"
B-branchy_dgnet_mutiT(100),66.09000033013523,0.5888757228851318,1.1778807103279867,"{0.75, 0.001, 0.001}","{76.27, 2.34, 1.78, 19.61}"
B-branchy_dgnet_mutiT(100),66.08000036135316,0.5971453905105591,1.161568632680554,"{0.75, 0.001, 0.005}","{76.27, 2.34, 3.97, 17.42}"
B-branchy_dgnet_mutiT(100),66.0700003618747,0.5962823867797852,1.1632497792073986,"{0.75, 0.001, 0.01}","{76.27, 2.34, 5.15, 16.24}"
B-branchy_dgnet_mutiT(100),65.9300003746897,0.5897754669189453,1.1760837703040177,"{0.75, 0.001, 0.05}","{76.27, 2.34, 8.22, 13.17}"
B-branchy_dgnet_mutiT(100),66.02000038258731,0.5891882181167603,1.1772559827891689,"{0.75, 0.001, 0.1}","{76.27, 2.34, 9.96, 11.43}"
B-branchy_dgnet_mutiT(100),66.13000036910177,0.5854102849960328,1.1848533798335066,"{0.75, 0.001, 0.5}","{76.27, 2.34, 15.3, 6.09}"
B-branchy_dgnet_mutiT(100),66.12000037774443,0.5668327808380127,1.223686029134344,"{0.75, 0.001, 0.75}","{76.27, 2.34, 18.03, 3.36}"
B-branchy_dgnet_mutiT(100),66.22000034973026,0.5251317977905273,1.320859558848367,"{0.75, 0.001, 1.0}","{76.27, 2.34, 20.04, 1.35}"
B-branchy_dgnet_mutiT(100),66.36000036597251,0.44388115406036377,1.5626375403009767,"{0.75, 0.001, 5.0}","{76.27, 2.34, 21.39, 0.0}"
B-branchy_dgnet_mutiT(100),66.36000036597251,0.44597027301788333,1.5553174656083668,"{0.75, 0.001, 10.0}","{76.27, 2.34, 21.39, 0.0}"
B-branchy_dgnet_mutiT(100),66.230000359267,0.592967176437378,1.1697533730859015,"{0.75, 0.005, 0.0001}","{76.27, 3.94, 0.23, 19.56}"
B-branchy_dgnet_mutiT(100),66.170000352934,0.5979028940200806,1.160097001877951,"{0.75, 0.005, 0.001}","{76.27, 3.94, 1.13, 18.66}"
B-branchy_dgnet_mutiT(100),66.15000038005412,0.593688678741455,1.168331786681942,"{0.75, 0.005, 0.005}","{76.27, 3.94, 3.01, 16.78}"
B-branchy_dgnet_mutiT(100),66.12000036649405,0.6790511131286621,1.0214626577534558,"{0.75, 0.005, 0.01}","{76.27, 3.94, 4.12, 15.67}"
B-branchy_dgnet_mutiT(100),66.01000037044287,0.5941834926605225,1.167358843412262,"{0.75, 0.005, 0.05}","{76.27, 3.94, 6.97, 12.82}"
B-branchy_dgnet_mutiT(100),66.02000037513673,0.5903072834014892,1.1750242191998945,"{0.75, 0.005, 0.1}","{76.27, 3.94, 8.64, 11.15}"
B-branchy_dgnet_mutiT(100),66.01000035911798,0.5885952711105347,1.178441942726018,"{0.75, 0.005, 0.5}","{76.27, 3.94, 13.88, 5.91}"
B-branchy_dgnet_mutiT(100),66.10000036433338,0.5730756759643555,1.2103556019885726,"{0.75, 0.005, 0.75}","{76.27, 3.94, 16.6, 3.19}"
B-branchy_dgnet_mutiT(100),66.14000037491321,0.5302900075912476,1.3080113614011346,"{0.75, 0.005, 1.0}","{76.27, 3.94, 18.39, 1.4}"
B-branchy_dgnet_mutiT(100),66.28000037804246,0.44525880813598634,1.5578026578982485,"{0.75, 0.005, 5.0}","{76.27, 3.94, 19.79, 0.0}"
B-branchy_dgnet_mutiT(100),66.28000037804246,0.44305365085601806,1.5655561204082202,"{0.75, 0.005, 10.0}","{76.27, 3.94, 19.79, 0.0}"
B-branchy_dgnet_mutiT(100),66.2200003710389,0.5869720935821534,1.1817007356070584,"{0.75, 0.01, 0.0001}","{76.27, 4.96, 0.13, 18.64}"
B-branchy_dgnet_mutiT(100),66.21000036999584,0.5903855562210083,1.1748684354791195,"{0.75, 0.01, 0.001}","{76.27, 4.96, 0.87, 17.9}"
B-branchy_dgnet_mutiT(100),66.20000037580729,0.5953332185745239,1.1651044039297425,"{0.75, 0.01, 0.005}","{76.27, 4.96, 2.39, 16.38}"
B-branchy_dgnet_mutiT(100),66.13000036507844,0.5919959068298339,1.1716725517263156,"{0.75, 0.01, 0.01}","{76.27, 4.96, 3.48, 15.29}"
B-branchy_dgnet_mutiT(100),66.07000036753715,0.5963486194610597,1.1631205843885382,"{0.75, 0.01, 0.05}","{76.27, 4.96, 6.01, 12.76}"
B-branchy_dgnet_mutiT(100),66.00000037491321,0.5912954092025757,1.1730606122957605,"{0.75, 0.01, 0.1}","{76.27, 4.96, 7.63, 11.14}"
B-branchy_dgnet_mutiT(100),65.96000036790967,0.5828145265579223,1.1901305186460733,"{0.75, 0.01, 0.5}","{76.27, 4.96, 12.82, 5.95}"
B-branchy_dgnet_mutiT(100),66.1100003746152,0.575607705116272,1.2050313930852163,"{0.75, 0.01, 0.75}","{76.27, 4.96, 15.71, 3.06}"
B-branchy_dgnet_mutiT(100),66.14000036761165,0.53552725315094,1.2952195255903163,"{0.75, 0.01, 1.0}","{76.27, 4.96, 17.42, 1.35}"
B-branchy_dgnet_mutiT(100),66.30000036470592,0.4466995239257812,1.5527783613265973,"{0.75, 0.01, 5.0}","{76.27, 4.96, 18.77, 0.0}"
B-branchy_dgnet_mutiT(100),66.30000036470592,0.4434259653091431,1.5642416300165716,"{0.75, 0.01, 10.0}","{76.27, 4.96, 18.77, 0.0}"
B-branchy_dgnet_mutiT(100),66.15000038094819,0.5943125009536743,1.1671054431024206,"{0.75, 0.05, 0.0001}","{76.27, 7.84, 0.07, 15.82}"
B-branchy_dgnet_mutiT(100),66.17000039204956,0.6762253999710083,1.0257309985643595,"{0.75, 0.05, 0.001}","{76.27, 7.84, 0.51, 15.38}"
B-branchy_dgnet_mutiT(100),66.16000037401915,0.5926356554031372,1.1704077344030386,"{0.75, 0.05, 0.005}","{76.27, 7.84, 1.46, 14.43}"
B-branchy_dgnet_mutiT(100),66.12000036664307,0.5920003414154053,1.17166377490335,"{0.75, 0.05, 0.01}","{76.27, 7.84, 2.18, 13.71}"
B-branchy_dgnet_mutiT(100),66.00000038854778,0.5972703218460083,1.1613256667818836,"{0.75, 0.05, 0.05}","{76.27, 7.84, 4.23, 11.66}"
B-branchy_dgnet_mutiT(100),65.99000037401915,0.5996650457382202,1.1566879872295295,"{0.75, 0.05, 0.1}","{76.27, 7.84, 5.74, 10.15}"
B-branchy_dgnet_mutiT(100),65.89000037387014,0.591670799255371,1.1723163550403137,"{0.75, 0.05, 0.5}","{76.27, 7.84, 10.23, 5.66}"
B-branchy_dgnet_mutiT(100),66.00000035993754,0.5720660209655761,1.2124917917622386,"{0.75, 0.05, 0.75}","{76.27, 7.84, 12.85, 3.04}"
B-branchy_dgnet_mutiT(100),66.09000035755336,0.5318702459335327,1.3041251321539942,"{0.75, 0.05, 1.0}","{76.27, 7.84, 14.63, 1.26}"
